aib_name,aib_Administrative,aib_Administrative_Duration,aib_Informational,aib_Informational_Duration,aib_ProductRelated,aib_ProductRelated_Duration,aib_BounceRates,aib_ExitRates,aib_PageValues,aib_SpecialDay,aib_Month,aib_OperatingSystems,aib_Browser,aib_Region,aib_TrafficType,aib_VisitorType,aib_Weekend,aib_Revenue
Customer11248,2,182.4,1,0,19,555.4,0.027272727,0.053030303,0,0,Oct,3,2,1,2,Returning_Visitor,FALSE,FALSE
Customer11249,0,0,0,0,26,1026.75,0,0.022222222,0,0.2,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
Customer11250,0,0,0,0,6,339.5,0,0.016666667,124.9045858,0,Nov,2,6,9,20,New_Visitor,FALSE,TRUE
Customer11251,3,38,0,0,83,2101.466667,0,0.001190476,0,0,May,2,2,1,4,New_Visitor,FALSE,FALSE
Customer11252,0,0,0,0,6,39.5,0,0.02,0,0,Feb,2,2,1,3,Returning_Visitor,FALSE,FALSE
Customer11253,0,0,0,0,57,3696.225342,0.007017544,0.037615417,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,FALSE
Customer11254,1,4,0,0,15,377.5,0,0.002040816,69.7132141,0,Nov,8,13,9,20,Other,FALSE,FALSE
Customer11255,0,0,0,0,6,132,0,0.033333333,0,0,May,4,1,3,5,New_Visitor,FALSE,FALSE
Customer11256,0,0,0,0,20,680,0.02,0.058333333,0,0.6,May,2,6,2,3,Returning_Visitor,FALSE,FALSE
Customer11257,3,604.5,6,75.66666667,50,2387.435714,0.019393939,0.037838384,0,1,May,1,1,3,15,Returning_Visitor,TRUE,FALSE
Customer11258,0,0,0,0,1,0,0.2,0.2,0,0,May,2,10,3,1,Returning_Visitor,FALSE,FALSE
Customer11259,0,0,0,0,11,145,0.018181818,0.036363636,0,0,Nov,1,1,1,10,Returning_Visitor,FALSE,FALSE
Customer11260,0,0,0,0,4,1245,0,0.1,0,0,May,2,2,3,6,Returning_Visitor,FALSE,FALSE
Customer11261,0,0,0,0,2,171,0,0.1,0,0,Mar,3,2,2,2,Returning_Visitor,TRUE,FALSE
Customer11262,0,0,0,0,22,354.3333333,0.009090909,0.057662338,0,0,Mar,1,1,7,2,Returning_Visitor,TRUE,FALSE
Customer11263,2,13,0,0,19,637.4285714,0.00952381,0.042857143,13.1307834,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
Customer11264,3,47,1,51,16,463.4166667,0,0.021052632,0,1,May,3,2,3,4,New_Visitor,TRUE,FALSE
Customer11265,2,40.2,2,26.1,10,186.7,0,0.021428571,0,0,Oct,2,2,3,3,New_Visitor,FALSE,FALSE
Customer11266,3,32,0,0,20,453.625,0,0.001058201,0,0,Mar,2,2,1,2,New_Visitor,TRUE,FALSE
Customer11267,0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer11268,1,23,0,0,15,656.25,0.028571429,0.028571429,0,0,Mar,1,1,8,2,Returning_Visitor,TRUE,FALSE
Customer11269,0,0,0,0,10,300,0,0.05,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer11270,0,0,0,0,10,170,0.04,0.1,0,0,May,2,2,6,3,Returning_Visitor,FALSE,FALSE
Customer11271,0,0,0,0,18,426.0666667,0,0.033333333,0,0,Jul,2,2,1,3,Returning_Visitor,FALSE,FALSE
Customer11272,5,99,0,0,35,573,0,0.018918919,9.597405405,0.6,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
Customer11273,3,51.5,0,0,21,1623.5,0,0.005,49.3886,0.6,May,2,4,2,3,New_Visitor,FALSE,TRUE
Customer11274,0,0,2,246.5,52,1838.85,0.003703704,0.014506173,0,0,Dec,2,7,3,2,New_Visitor,FALSE,FALSE
Customer11275,6,446.3833333,0,0,28,789.1266667,0.01,0.012860238,37.5474164,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer11276,1,88,0,0,22,516.8333333,0,0.016666667,0,0,Dec,1,1,3,8,Returning_Visitor,FALSE,FALSE
Customer11277,0,0,0,0,12,309.3666667,0.014285714,0.019047619,14.37785831,0,Sep,3,2,1,6,New_Visitor,FALSE,TRUE
Customer11278,0,0,0,0,12,418.3333333,0,0.004545455,0,0,May,2,4,9,5,Returning_Visitor,FALSE,FALSE
Customer11279,0,0,0,0,13,222.5,0,0.007692308,0,0,May,2,2,7,2,Returning_Visitor,FALSE,FALSE
Customer11280,3,91.66666667,2,12,29,1347.266667,0,0.008854167,0,0,Dec,2,5,1,1,Returning_Visitor,FALSE,FALSE
Customer11281,0,0,0,0,25,710.5,0.032,0.084,0,0.8,May,2,2,6,13,Returning_Visitor,FALSE,FALSE
Customer11282,0,0,0,0,12,548.1666667,0.016666667,0.071666667,0,0,Nov,2,2,2,3,Returning_Visitor,FALSE,FALSE
Customer11283,0,0,0,0,17,933.4166667,0.031932773,0.043075335,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
Customer11284,4,133.5833333,2,64,67,1222.470924,0.014414414,0.025810811,6.094324324,0,May,3,2,2,4,Returning_Visitor,FALSE,TRUE
Customer11285,9,102.8666667,3,339.5,29,693.2541667,0,0.014705882,77.64914484,0,Dec,2,10,1,2,Returning_Visitor,FALSE,TRUE
Customer11286,0,0,0,0,1,0,0.2,0.2,0,0.8,Feb,2,2,2,1,Returning_Visitor,TRUE,FALSE
Customer11287,14,2137.112745,0,0,53,4223.409838,0.00877193,0.017126354,8.886648533,0,Nov,3,2,2,2,Returning_Visitor,FALSE,FALSE
Customer11288,4,80.6,0,0,39,639.4933333,0,0.005,0,0,Nov,1,2,1,20,Returning_Visitor,FALSE,FALSE
Customer11289,1,47,0,0,5,388,0,0.04,31.188,0,Mar,1,1,7,3,Returning_Visitor,TRUE,TRUE
Customer11290,12,1028.833333,1,3,155,6794.735417,0.002469136,0.015526696,3.726530231,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
Customer11291,0,0,0,0,4,47,0.1,0.125,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
Customer11292,1,36.5,0,0,30,1668.116667,0,0.023809524,0,0,Dec,1,1,8,2,Returning_Visitor,FALSE,FALSE
Customer11293,7,54.84285714,7,475.2,20,393.4095238,0.027380952,0.033928571,0,0,Jul,2,2,1,4,Returning_Visitor,FALSE,TRUE
Customer11294,3,35.83333333,0,0,9,92.33333333,0.059259259,0.088888889,0,0,Nov,1,1,8,1,Returning_Visitor,FALSE,FALSE
Customer11295,0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,2,1,Returning_Visitor,FALSE,FALSE
Customer11296,4,54.4,0,0,68,2889.946154,0.002898551,0.008789401,0,0,June,4,1,4,1,Returning_Visitor,FALSE,FALSE
Customer11297,0,0,0,0,27,799.375,0.007407407,0.027601411,0,0,Dec,3,2,2,1,Returning_Visitor,TRUE,FALSE
Customer11298,0,0,0,0,33,1996.816667,0,0.00625,44.06491359,0,Nov,4,2,6,2,Returning_Visitor,FALSE,TRUE
Customer11299,8,410.9,5,406.9,24,1220.257143,0.011764706,0.024215686,8.887671892,0,Oct,3,2,2,2,Returning_Visitor,FALSE,TRUE
Customer11300,0,0,0,0,2,0,0.2,0.2,0,0,June,3,2,3,13,Returning_Visitor,FALSE,FALSE
Customer11301,12,178.65,0,0,77,999.0133333,0.013636364,0.026893939,5.292014182,0,June,2,2,4,13,Returning_Visitor,FALSE,FALSE
Customer11302,4,73.5,0,0,24,663.4666667,0.002564103,0.004395604,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
Customer11303,5,260.1,0,0,17,341.6166667,0,0.00627451,0,0,Jul,1,1,2,4,Returning_Visitor,TRUE,FALSE
Customer11304,0,0,0,0,4,46.75,0,0.05,0,0,Nov,1,1,3,3,Returning_Visitor,FALSE,FALSE
Customer11305,0,0,0,0,42,922.3,0.019047619,0.034920635,0,0,Aug,3,2,8,2,Returning_Visitor,FALSE,FALSE
Customer11306,1,33.5,0,0,15,710.25,0,0.011111111,0,0,Dec,2,10,1,8,New_Visitor,FALSE,FALSE
Customer11307,0,0,0,0,7,103.5,0,0.057142857,0,0,Nov,2,2,2,2,Returning_Visitor,FALSE,TRUE
Customer11308,8,237.5,4,142,30,1569.625,0,0.008108108,15.88906362,0,Mar,1,2,1,9,Returning_Visitor,TRUE,TRUE
Customer11309,8,201.3333333,2,5,116,3364.191667,0.014957265,0.024863655,0,0.4,May,3,2,3,4,Returning_Visitor,FALSE,FALSE
Customer11310,0,0,0,0,8,72.5,0.025,0.0375,0,0,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
Customer11311,0,0,0,0,10,724,0,0.022222222,97.98,0,May,1,1,4,2,New_Visitor,TRUE,TRUE
Customer11312,0,0,0,0,3,55,0.066666667,0.1,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE,FALSE
Customer11313,2,353,0,0,24,2874.083333,0.025,0.025357143,0,0,May,2,2,3,6,Returning_Visitor,FALSE,FALSE
Customer11314,0,0,1,100,19,1645.679762,0.002222222,0.02962963,0,0,Dec,2,5,6,1,Returning_Visitor,FALSE,FALSE
Customer11315,0,0,0,0,6,77,0,0.016666667,0,0.6,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
Customer11316,5,111,1,11,55,3494.06746,0,0.029188713,4.007065498,0,Nov,2,2,3,1,Returning_Visitor,FALSE,FALSE
Customer11317,0,0,0,0,3,62,0,0.066666667,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer11318,2,22.2,0,0,18,584.74,0.005882353,0.023529412,0,0,Aug,1,1,3,2,Returning_Visitor,FALSE,FALSE
Customer11319,1,65.4,0,0,55,1033.65,0.017857143,0.024404762,0,0,Oct,3,2,1,1,Returning_Visitor,FALSE,FALSE
Customer11320,7,169.35,2,182.2,29,1612.983333,0.005882353,0.013697479,0,0,Nov,2,2,8,2,Returning_Visitor,FALSE,FALSE
Customer11321,10,62.5,1,93,28,724.3333333,0,0.023232323,14.73709091,0.2,May,2,2,4,5,New_Visitor,FALSE,FALSE
Customer11322,0,0,0,0,11,234.1,0,0.022222222,0,0,Dec,3,2,1,2,Returning_Visitor,FALSE,FALSE
Customer11323,0,0,1,0,26,653.4,0.041333333,0.067142857,0,0,Jul,2,2,2,1,Returning_Visitor,TRUE,FALSE
Customer11324,2,11,0,0,48,2562.083333,0.004255319,0.005319149,0,0,May,2,5,7,4,Returning_Visitor,FALSE,FALSE
Customer11325,2,132,1,28.2,35,1356.866667,0,0.010526316,0,0,Oct,2,2,4,13,Returning_Visitor,FALSE,FALSE
Customer11326,1,12,2,11,18,974.1666667,0.005454545,0.032251082,0,0,Nov,3,2,1,2,New_Visitor,FALSE,FALSE
Customer11327,3,82.6,0,0,1,16.2,0,0.05,0,0,Nov,2,2,9,2,New_Visitor,FALSE,FALSE
Customer11328,6,253,0,0,21,686.4,0.003846154,0.012179487,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE,FALSE
Customer11329,0,0,0,0,35,584.3083333,0,0.008571429,0,0,Dec,3,2,3,1,Returning_Visitor,FALSE,FALSE
Customer11330,0,0,0,0,8,326.5,0.1,0.125,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
Customer11331,1,12,0,0,43,2209.554876,0.01031746,0.022317022,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE,FALSE
Customer11332,6,389.75,3,545,65,1690.790351,0.014642857,0.034671498,13.66158824,1,May,2,10,2,1,Returning_Visitor,TRUE,FALSE
Customer11333,0,0,0,0,11,577.75,0.018181818,0.033333333,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,FALSE
Customer11334,4,74.5,0,0,22,672.95,0,0.027179487,0,0,Sep,2,2,9,2,Returning_Visitor,FALSE,TRUE
Customer11335,1,0,0,0,37,1731.5,0,0.005263158,17.22281788,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE
Customer11336,4,21,0,0,7,56.25,0.033333333,0.066666667,0,0,Nov,3,2,1,15,Returning_Visitor,TRUE,FALSE
Customer11337,3,326,0,0,19,364.5333333,0,0.027,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE,FALSE
Customer11338,0,0,0,0,5,62.5,0,0.04,0,0,Nov,2,2,1,8,New_Visitor,FALSE,FALSE
Customer11339,0,0,0,0,2,58,0,0.1,0,0,Nov,2,2,2,6,Returning_Visitor,TRUE,FALSE
Customer11340,0,0,0,0,5,171.5,0,0.02,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
Customer11341,0,0,0,0,4,81,0,0.05,0,0.4,May,2,4,2,4,Returning_Visitor,FALSE,FALSE
Customer11342,0,0,0,0,12,139.8,0.066666667,0.091666667,0,0,Aug,3,2,1,13,Returning_Visitor,FALSE,FALSE
Customer11343,3,61.5,0,0,16,946.1666667,0,0.010526316,0,0,Mar,2,2,1,10,New_Visitor,FALSE,FALSE
Customer11344,5,95.325,0,0,15,743.6666667,0.01,0.03,19.4281,0,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
Customer11345,0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,8,11,Returning_Visitor,FALSE,FALSE
Customer11346,0,0,0,0,5,150.8,0,0.02,0,0,Aug,1,1,1,2,Returning_Visitor,FALSE,FALSE
Customer11347,2,50.5,0,0,70,2802.116667,0.002898551,0.017230274,0,0,Nov,2,2,3,3,Returning_Visitor,FALSE,FALSE
Customer11348,0,0,2,15,93,3646.278788,0.017204301,0.023117504,0,0,May,1,1,5,4,Returning_Visitor,FALSE,FALSE
Customer11349,0,0,0,0,12,260,0.05,0.083333333,0,0.6,May,1,1,7,1,Returning_Visitor,FALSE,FALSE
Customer11350,3,156.8,4,262.75,12,350.4253968,0.002614379,0.041356389,0,0.4,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
Customer11351,2,59.5,1,20,96,5604.977381,0.004888889,0.016624762,5.344898889,0,May,2,7,1,6,Returning_Visitor,FALSE,TRUE
Customer11352,1,46,0,0,98,3098.649444,0.018814433,0.037472815,6.153201384,0,Aug,2,2,6,1,Returning_Visitor,FALSE,FALSE
Customer11353,0,0,0,0,22,431.0833333,0.018181818,0.022727273,0,0.6,May,3,2,7,13,Returning_Visitor,FALSE,FALSE
Customer11354,2,149.2,0,0,3,133.7333333,0,0.04,0,0,Oct,3,2,6,20,New_Visitor,FALSE,FALSE
Customer11355,3,166,0,0,2,134,0,0.03,0,0.8,May,3,2,8,2,Returning_Visitor,FALSE,FALSE
Customer11356,1,69.5,0,0,16,895.8095238,0,0.004444444,32.14213333,0.6,May,3,2,2,6,Returning_Visitor,FALSE,TRUE
Customer11357,0,0,0,0,7,1689,0.028571429,0.085714286,0,0.6,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
Customer11358,0,0,0,0,2,12,0.1,0.1,0,0,Sep,4,1,1,2,Returning_Visitor,FALSE,FALSE
Customer11359,2,135,0,0,25,1684.375,0.014814815,0.052674897,0,0,Jul,1,1,8,3,Returning_Visitor,TRUE,FALSE
Customer11360,0,0,0,0,47,1204.664683,0,0.015,0,0,Dec,2,4,1,2,Returning_Visitor,TRUE,FALSE
Customer11361,0,0,0,0,3,60,0,0.066666667,0,0,May,2,2,7,2,Returning_Visitor,TRUE,FALSE
Customer11362,0,0,0,0,4,57,0,0.025,0,0,Mar,2,2,6,2,Returning_Visitor,FALSE,FALSE
Customer11363,0,0,0,0,16,423.1833333,0.0125,0.016071429,0,0,Nov,3,2,7,10,Returning_Visitor,FALSE,FALSE
Customer11364,0,0,0,0,2,24.5,0,0.1,0,0,Dec,3,2,2,11,Other,FALSE,FALSE
Customer11365,2,16.5,0,0,48,869.1,0.008510638,0.014967916,3.060765957,0,May,2,10,4,3,Returning_Visitor,FALSE,FALSE
Customer11366,0,0,0,0,4,29,0.1,0.125,0,0.8,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
Customer11367,0,0,2,174,105,5254.158333,0.001869159,0.017589264,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
Customer11368,0,0,0,0,44,1151.116667,0,0.017829457,7.529302326,0,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
Customer11369,3,43,4,81,132,5091.890896,0.006521739,0.029863649,0,0,Nov,2,2,4,2,Returning_Visitor,TRUE,TRUE
Customer11370,7,280,0,0,21,612.75,0,0.008695652,43.81043478,0,May,2,2,2,1,Returning_Visitor,FALSE,TRUE
Customer11371,0,0,0,0,2,33,0,0.1,0,0.2,Feb,1,1,1,3,Returning_Visitor,FALSE,FALSE
Customer11372,0,0,0,0,18,849.5416667,0,0.00875,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
Customer11373,0,0,0,0,16,1500.033333,0.00625,0.01467803,0,0,Nov,3,2,4,6,Returning_Visitor,FALSE,FALSE
Customer11374,0,0,0,0,12,259.5,0.008333333,0.033333333,0,0,May,2,4,6,6,Returning_Visitor,FALSE,FALSE
Customer11375,4,417,0,0,3,344.5,0,0.04,0,0,May,2,2,1,3,New_Visitor,FALSE,FALSE
Customer11376,0,0,0,0,20,333,0.021052632,0.036842105,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer11377,6,450.4,0,0,6,72.9,0,0.028571429,0,0,May,2,2,9,5,New_Visitor,FALSE,FALSE
Customer11378,2,25,0,0,5,40,0.066666667,0.083333333,0,0.6,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer11379,6,188.5,0,0,25,590.6,0,0.003703704,0,0,Aug,2,2,1,2,New_Visitor,TRUE,FALSE
Customer11380,1,120.5,0,0,75,1677.805952,0.006578947,0.023128655,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer11381,19,739.1948718,1,8,114,4269.493146,0.001574803,0.016980377,8.466384757,0,Nov,2,2,2,1,Returning_Visitor,FALSE,FALSE
Customer11382,0,0,0,0,2,26.5,0,0.05,0,0,Dec,3,2,1,1,Returning_Visitor,TRUE,FALSE
Customer11383,0,0,0,0,49,1023.96,0.034693878,0.057823129,0,0,Aug,2,2,3,3,Returning_Visitor,FALSE,FALSE
Customer11384,1,66.4,0,0,22,641.4809524,0,0.004761905,0,0,Oct,3,2,4,6,New_Visitor,FALSE,FALSE
Customer11385,5,46.5,0,0,3,26,0,0.028571429,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
Customer11386,3,54,0,0,20,262.9,0.008333333,0.055555556,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer11387,0,0,0,0,16,156.5333333,0,0.04375,0,0,Mar,2,4,1,3,Returning_Visitor,FALSE,FALSE
Customer11388,0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,13,9,20,Returning_Visitor,FALSE,FALSE
Customer11389,2,115,0,0,97,1940.293452,0.01717251,0.032369194,0,0,Nov,1,1,3,10,Returning_Visitor,TRUE,FALSE
Customer11390,0,0,0,0,40,3675.5,0,0.016666667,0,0,Nov,2,2,8,10,Returning_Visitor,FALSE,FALSE
Customer11391,0,0,2,39,15,245,0,0.0125,11.9955404,0,Mar,2,2,1,3,Returning_Visitor,TRUE,TRUE
Customer11392,0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,9,3,Returning_Visitor,FALSE,FALSE
Customer11393,0,0,0,0,6,954.5,0,0.066666667,0,0.4,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
Customer11394,0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,9,Returning_Visitor,TRUE,FALSE
Customer11395,0,0,2,20,28,1085.25,0,0.01,0,0,Dec,3,2,1,11,New_Visitor,FALSE,TRUE
Customer11396,4,104,0,0,33,777.3666667,0.006451613,0.012903226,0,0,May,3,2,3,6,Returning_Visitor,FALSE,FALSE
Customer11397,5,122.1,3,158.5,167,8701.851617,0.002401067,0.012477354,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer11398,2,38.5,0,0,28,770.3095238,0.026666667,0.035396825,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
Customer11399,0,0,0,0,8,731,0,0.04375,0,0,Mar,2,4,1,3,Returning_Visitor,FALSE,FALSE
Customer11400,0,0,0,0,11,800.8333333,0,0.003636364,0,0,Feb,3,2,1,3,Returning_Visitor,FALSE,FALSE
Customer11401,7,84.66666667,2,60,110,5343.049577,0.00877193,0.029643028,0,0.8,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
Customer11402,0,0,0,0,8,142,0,0.05,0,0,Mar,2,7,2,3,Returning_Visitor,FALSE,FALSE
Customer11403,2,47.5,0,0,23,472.4166667,0,0.032985131,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE,FALSE
Customer11404,0,0,0,0,19,809.1666667,0.031578947,0.051578947,0,0.6,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
Customer11405,0,0,0,0,48,755.175,0.000472813,0.026312057,13.18501,0,Dec,2,2,4,10,Returning_Visitor,FALSE,TRUE
Customer11406,0,0,2,324.5,4,64.25,0,0.033333333,0,0,Dec,3,3,2,8,New_Visitor,FALSE,FALSE
Customer11407,2,11,0,0,12,347,0,0.023076923,9.960923077,0,May,1,1,3,3,Returning_Visitor,TRUE,TRUE
Customer11408,4,98,1,31,32,898.1714286,0,0.005555556,23.32166667,0,May,2,2,4,2,New_Visitor,TRUE,TRUE
Customer11409,4,314.0833333,2,27,130,6560.00754,0,0.006376263,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer11410,5,98.75,0,0,126,6085.002381,0,0.004264323,28.79847144,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
Customer11411,6,108.9166667,0,0,24,516.4166667,0,0.013333333,8.1816,0,May,2,2,1,5,Returning_Visitor,TRUE,TRUE
Customer11412,1,7,0,0,11,98.1,0.035555556,0.058412698,0,0,June,1,1,1,20,Returning_Visitor,FALSE,FALSE
Customer11413,0,0,0,0,14,731.5,0.014285714,0.042857143,0,0,Nov,2,2,4,2,New_Visitor,FALSE,TRUE
Customer11414,3,49.2,0,0,17,300.7666667,0.004761905,0.022222222,0,0,Jul,1,1,3,4,Returning_Visitor,FALSE,FALSE
Customer11415,0,0,0,0,17,364.5416667,0,0.041666667,0,0,Dec,3,2,8,13,Returning_Visitor,FALSE,FALSE
Customer11416,4,51.2,0,0,11,1297.25,0.014285714,0.054761905,18.65904914,0,Oct,2,2,2,4,Returning_Visitor,FALSE,FALSE
Customer11417,3,31.6,0,0,17,372.8,0.013333333,0.026428571,2.3976,0,Mar,3,2,7,1,Returning_Visitor,FALSE,FALSE
Customer11418,0,0,0,0,42,844.58,0.05952381,0.085396825,0,0,Oct,3,2,1,3,Returning_Visitor,FALSE,FALSE
Customer11419,0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
Customer11420,0,0,0,0,5,71,0,0.04,0,0,May,4,1,1,2,Returning_Visitor,TRUE,FALSE
Customer11421,0,0,0,0,42,1766.833333,0.023015873,0.062641723,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE,FALSE
Customer11422,16,235.25,1,46.66666667,74,3206.193407,0.004819277,0.019399025,10.67331708,0.6,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
Customer11423,1,153.5,0,0,20,1002.847222,0,0.00952381,41.13433129,0,Nov,2,2,4,2,Returning_Visitor,FALSE,FALSE
Customer11424,0,0,0,0,18,1110.866667,0,0.014814815,57.03508179,0,Aug,2,10,4,1,Returning_Visitor,FALSE,TRUE
Customer11425,1,28,1,47,13,224.5,0,0.014285714,0,0,Mar,1,1,1,8,New_Visitor,FALSE,FALSE
Customer11426,8,395.7083333,4,182.8,46,1461.725,0.003773585,0.014375562,13.90010917,0,Nov,1,1,3,3,Returning_Visitor,TRUE,TRUE
Customer11427,3,304,0,0,31,1735.301587,0.015625,0.0515625,0,0,Mar,1,1,2,1,Returning_Visitor,FALSE,FALSE
Customer11428,0,0,0,0,7,205.5,0.028571429,0.038095238,0,0,Nov,2,2,3,13,Returning_Visitor,TRUE,FALSE
Customer11429,6,90.41666667,0,0,5,100.4166667,0,0.02,0,0,Dec,1,2,6,8,New_Visitor,FALSE,FALSE
Customer11430,2,83,0,0,15,630,0,0.003333333,42.23025869,0,Dec,4,1,3,1,Returning_Visitor,TRUE,TRUE
Customer11431,7,127.6666667,0,0,12,107,0,0.033333333,0,0,Nov,1,1,4,2,New_Visitor,TRUE,FALSE
Customer11432,1,47.4,0,0,5,238.2,0,0.033333333,0,0,Sep,2,2,5,4,New_Visitor,TRUE,FALSE
Customer11433,0,0,0,0,7,80.5,0.028571429,0.038095238,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
Customer11434,5,218.5833333,0,0,11,370.4583333,0,0.003076923,0,0,Dec,3,7,4,2,Returning_Visitor,FALSE,FALSE
Customer11435,0,0,0,0,5,185,0,0.04,0,0,Nov,3,2,7,6,New_Visitor,TRUE,FALSE
Customer11436,2,698.5,0,0,41,1053.841565,0.002990033,0.014327278,0,0,Nov,2,5,6,1,Returning_Visitor,TRUE,FALSE
Customer11437,0,0,3,12,21,330,0.069565217,0.091304348,0,0,June,2,2,4,13,Returning_Visitor,FALSE,FALSE
Customer11438,1,13.1,0,0,111,4208.752099,0.003477744,0.015856149,0,0,Jul,2,2,1,1,Returning_Visitor,TRUE,FALSE
Customer11439,3,199.75,0,0,8,331.4,0,0.003333333,0,0,Mar,3,2,2,10,New_Visitor,FALSE,FALSE
Customer11440,1,5,0,0,12,900.5,0.011538462,0.026923077,0,0,Nov,2,2,4,6,Returning_Visitor,FALSE,FALSE
Customer11441,7,153.85,0,0,19,504.6,0,0.018518519,0,0,Dec,1,1,1,8,Returning_Visitor,FALSE,TRUE
Customer11442,0,0,0,0,19,725.3333333,0.010526316,0.023157895,0,0,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
Customer11443,3,115.5,0,0,55,1833.244643,0,0.008286252,18.61684302,0,Nov,2,2,6,2,Returning_Visitor,TRUE,TRUE
Customer11444,3,61.4,1,0,19,381.6,0.040909091,0.056818182,8.330574815,0,Aug,1,1,4,1,Returning_Visitor,FALSE,TRUE
Customer11445,0,0,0,0,2,0,0.2,0.2,0,0.8,May,3,2,2,13,Returning_Visitor,FALSE,FALSE
Customer11446,0,0,0,0,11,296.45,0,0.007792208,0,0,Mar,3,2,6,2,Returning_Visitor,FALSE,FALSE
Customer11447,7,182.0833333,0,0,15,310.9,0,0.01,0,0,Mar,2,2,4,2,Returning_Visitor,FALSE,FALSE
Customer11448,0,0,0,0,9,368.5,0,0.008333333,0,0,May,2,2,4,1,Returning_Visitor,FALSE,FALSE
Customer11449,0,0,0,0,10,262.6666667,0.02,0.08,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
Customer11450,6,85.96666667,1,2,76,1464.209618,0.009803094,0.01785746,0,0,Aug,3,2,8,4,Returning_Visitor,FALSE,FALSE
Customer11451,3,30.5,0,0,23,422.730303,0.008333333,0.0125,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
Customer11452,1,47.5,0,0,123,3944.384921,0.00516129,0.017112135,3.303059969,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer11453,10,156.8333333,2,14,51,865.6722222,0.007407407,0.019191919,0,0,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer11454,0,0,0,0,8,221,0,0.025,0,0,Dec,3,2,1,1,Returning_Visitor,TRUE,FALSE
Customer11455,0,0,0,0,33,778.8166667,0,0.022424242,0,0,Mar,2,5,1,1,Returning_Visitor,FALSE,FALSE
Customer11456,0,0,0,0,2,4,0,0.1,0,0,Nov,2,2,2,2,Returning_Visitor,FALSE,FALSE
